,lat.,long.,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source,"Unified School District Name","Unified School District LEA code","Unified School District Grade Low","Unified School District Grade High","Elementary School District Name","Elementary School District LEA code","Elementary School District Grade Low","Elementary School District Grade High","Secondary School District Name","Secondary School District LEA code","Secondary School District Grade Low","Secondary School District Grade High"
1224,37.7621,-122.3971,37.76207,-122.397136,1,rooftop,331,"Connecticut St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1225,37.749923,-122.479312,37.750031,-122.479116,1,rooftop,2014,"22nd Ave","San Francisco",CA,"San Francisco County",94116,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1226,37.795435,-122.433469,37.795435,-122.433469,1,nearest_street,2700,"Webster St","San Francisco",CA,"San Francisco County",94123,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1228,37.761617,-122.422955,37.761617,-122.422955,1,nearest_street,3561,"18th St","San Francisco",CA,"San Francisco County",94110,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1231,37.75983,-122.42592,37.75983,-122.425919,1,nearest_street,3700,"19th St","San Francisco",CA,"San Francisco County",94114,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1232,37.7309,-122.3886,37.730995,-122.38845,1,rooftop,1516,"Revere Ave","San Francisco",CA,"San Francisco County",94124,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1233,37.80422,-122.439526,37.804287,-122.439348,1,rooftop,106,"Cervantes Blvd","San Francisco",CA,"San Francisco County",94123,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1234,37.784612,-122.390174,37.784919,-122.390327,1,rooftop,501,"Delancey St","San Francisco",CA,"San Francisco County",94107,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1236,37.787137,-122.396691,37.787137,-122.396691,1,nearest_street,22,"Tehama St","San Francisco",CA,"San Francisco County",94105,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1239,37.723837,-122.455916,37.723543,-122.455902,1,rooftop,1299,"Ocean Ave","San Francisco",CA,"San Francisco County",94112,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1240,37.723837,-122.455916,37.723543,-122.455902,1,rooftop,1299,"Ocean Ave","San Francisco",CA,"San Francisco County",94112,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1243,37.772721,-122.391183,37.772694,-122.391128,1,rooftop,1201,"4th St","San Francisco",CA,"San Francisco County",94158,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1244,37.755423,-122.432254,37.755423,-122.432254,1,nearest_street,850,"Noe St","San Francisco",CA,"San Francisco County",94114,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1245,37.752104,-122.420665,37.752103,-122.420665,1,nearest_street,3400,"24th St","San Francisco",CA,"San Francisco County",94110,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1246,37.780365,-122.505198,37.780207,-122.505343,1,rooftop,455,"44th Ave","San Francisco",CA,"San Francisco County",94121,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1247,37.763496,-122.418484,37.763496,-122.418484,1,nearest_street,3250,"17th St","San Francisco",CA,"San Francisco County",94110,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1250,37.793223,-122.41447,37.793223,-122.41447,1,nearest_street,1300,"Clay St","San Francisco",CA,"San Francisco County",94109,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1255,37.793223,-122.41447,37.793223,-122.41447,1,nearest_street,1300,"Clay St","San Francisco",CA,"San Francisco County",94109,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1260,37.765965,-122.432306,37.766092,-122.432126,1,rooftop,2148,"15th St","San Francisco",CA,"San Francisco County",94114,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1261,37.752045,-122.483844,37.752044,-122.483844,1,nearest_street,1900,"Ortega St","San Francisco",CA,"San Francisco County",94122,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1262,37.785589,-122.424967,37.785896,-122.424449,1,rooftop,1377,"Post St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1263,37.785616,-122.424743,37.785896,-122.424449,1,rooftop,1377,"Post St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1265,37.748362,-122.429346,37.748362,-122.429346,1,nearest_street,4000,"26th St","San Francisco",CA,"San Francisco County",94131,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1266,37.761536,-122.451002,37.76141,-122.451048,1,rooftop,4925,"17th St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1267,37.802069,-122.414569,37.802174,-122.414751,1,rooftop,2135,"Taylor St","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1272,37.802069,-122.414569,37.802174,-122.414751,1,rooftop,2135,"Taylor St","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1273,37.771396,-122.509895,37.771395,-122.509895,1,nearest_street,7200,"Fulton St","San Francisco",CA,"San Francisco County",94121,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1275,37.785639,-122.444313,37.785458,-122.444441,1,rooftop,2869,"Bush St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1276,37.800138,-122.403962,37.799987,-122.403972,1,rooftop,283,"Green St","San Francisco",CA,"San Francisco County",94133,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1277,37.745,-122.4383,37.745017,-122.438172,1,rooftop,1422,"Douglass St","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1278,37.721624,-122.472322,37.721624,-122.472321,1,nearest_street,1356,"Holloway Ave","San Francisco",CA,"San Francisco County",94132,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1279,37.785635,-122.444347,37.785458,-122.444441,1,rooftop,2869,"Bush St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1280,37.761092,-122.468252,37.761101,-122.468582,1,rooftop,1449,"11th Ave","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1283,37.790087,-122.409357,37.79027,-122.409311,1,rooftop,722,"Bush St","San Francisco",CA,"San Francisco County",94108,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1284,37.791923,-122.417582,37.791923,-122.417582,1,nearest_street,1200,"Hyde St","San Francisco",CA,"San Francisco County",94109,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1285,37.773089,-122.396768,37.773496,-122.397376,1,nearest_street,,"I 280","San Francisco",CA,"San Francisco County",94158,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1286,37.796211,-122.405143,37.79621,-122.405143,1,nearest_street,900,"Kearny St","San Francisco",CA,"San Francisco County",94133,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1290,37.776541,-122.417501,37.776541,-122.417501,1,nearest_street,1401,"Market St","San Francisco",CA,"San Francisco County",94103,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1291,37.777507,-122.433085,37.777399,-122.432887,1,rooftop,898,"Steiner St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1292,37.773089,-122.396768,37.773496,-122.397376,1,nearest_street,,"I 280","San Francisco",CA,"San Francisco County",94158,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1294,37.728617,-122.426423,37.728617,-122.426423,1,nearest_street,479,"Silver Ave","San Francisco",CA,"San Francisco County",94112,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1295,37.777507,-122.433085,37.777399,-122.432887,1,rooftop,898,"Steiner St","San Francisco",CA,"San Francisco County",94117,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1298,37.785199,-122.419152,37.785296,-122.419013,1,rooftop,888,"Ofarrell St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1301,37.77521,-122.424327,37.7751,-122.42404,1,rooftop,330,"Octavia St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1302,37.7725,-122.4147,37.77271,-122.414667,1,rooftop,245,"11th St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1303,37.771804,-122.426621,37.771975,-122.426799,1,rooftop,200,"Buchanan St","San Francisco",CA,"San Francisco County",94102,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1304,37.785635,-122.444347,37.785458,-122.444441,1,rooftop,2869,"Bush St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1305,37.78317,-122.422562,37.782977,-122.422779,1,rooftop,915,"Franklin St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1306,37.769428,-122.403979,37.769428,-122.403978,1,nearest_street,2,"Division St","San Francisco",CA,"San Francisco County",94103,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1307,37.787996,-122.393597,37.787996,-122.393597,1,nearest_street,355,"Folsom St","San Francisco",CA,"San Francisco County",94105,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1308,37.752377,-122.446661,37.752471,-122.446363,1,rooftop,96,"Crestline Dr","San Francisco",CA,"San Francisco County",94131,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1309,37.803936,-122.426756,37.803936,-122.426756,1,nearest_street,1201,"Bay St","San Francisco",CA,"San Francisco County",94123,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1313,37.712294,-122.446629,37.712383,-122.446736,1,rooftop,398,"Ellington Ave","San Francisco",CA,"San Francisco County",94112,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1315,37.776541,-122.417501,37.776541,-122.417501,1,nearest_street,1401,"Market St","San Francisco",CA,"San Francisco County",94103,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1317,37.772065,-122.404452,37.771952,-122.404337,1,rooftop,875,"Brannan St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1318,37.724927,-122.395949,37.724857,-122.395786,1,rooftop,5880,"3rd St","San Francisco",CA,"San Francisco County",94124,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1323,37.772065,-122.404452,37.771952,-122.404337,1,rooftop,875,"Brannan St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1324,37.785635,-122.444347,37.785458,-122.444441,1,rooftop,2869,"Bush St","San Francisco",CA,"San Francisco County",94115,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1326,37.78723,-122.391465,37.787039,-122.390987,1,rooftop,400,"Beale St","San Francisco",CA,"San Francisco County",94105,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1327,37.772065,-122.404452,37.771952,-122.404337,1,rooftop,875,"Brannan St","San Francisco",CA,"San Francisco County",94103,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1328,37.779688,-122.493297,37.779688,-122.493297,1,nearest_street,500,"33rd Ave","San Francisco",CA,"San Francisco County",94121,US,"TIGER/Line® dataset from the US Census Bureau","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1333,37.789511,-122.41541,37.789576,-122.415222,1,rooftop,920,"Leavenworth St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1334,37.760693,-122.467266,37.760668,-122.467478,1,rooftop,1479,"10th Ave","San Francisco",CA,"San Francisco County",94122,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1342,37.785368,-122.422392,37.785378,-122.422191,1,rooftop,1121,"Geary Blvd","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1343,37.784139,-122.418485,37.783897,-122.418396,1,rooftop,741,"Ellis St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1346,37.790836,-122.408925,37.79083,-122.409154,1,rooftop,655,"Powell St","San Francisco",CA,"San Francisco County",94108,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1348,37.789271,-122.417716,37.789302,-122.417767,1,rooftop,1240,"Bush St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1349,37.766943,-122.428896,37.76696,-122.429137,1,rooftop,210,"Church St","San Francisco",CA,"San Francisco County",94114,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1356,37.782042,-122.468653,37.78203,-122.468979,1,rooftop,337,"10th Ave","San Francisco",CA,"San Francisco County",94118,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
1357,37.789046,-122.417541,37.788814,-122.417461,1,rooftop,1209,"Bush St","San Francisco",CA,"San Francisco County",94109,US,"San Francisco","San Francisco Unified School District",0634410,KG,12,"See unified",,,,"See unified",,,
